id_parada,data_hora_inicio,data_hora_fim,aerogerador,subsistema,codigo_alarme,descricao_alarme,tempo_parada_horas,tipo_manutencao
1089,2025-09-25 04:10:00,2025-09-25 12:16:00,WTG-27,Converter / Electrical,603,Converter communication failure,8.1,Corretiva
1090,2025-09-25 06:28:00,2025-09-25 15:52:00,WTG-09,Gearbox (Multiplicador),704,Oil filter clogged,9.4,Corretiva
1091,2025-09-25 09:34:00,2025-09-26 03:58:00,WTG-19,Hydraulic System,402,High hydraulic pressure,18.4,Corretiva
1092,2025-09-25 17:38:00,2025-09-25 23:02:00,WTG-07,Yaw System,304,Yaw brake failure,5.4,Corretiva
1093,2025-09-25 18:03:00,2025-09-25 21:57:00,WTG-27,Converter / Electrical,602,IGBT overtemperature,3.9,Corretiva
1094,2025-09-25 21:15:00,2025-09-26 03:09:00,WTG-25,Pitch System,201,Difference between Pitch angles,5.9,Corretiva
1095,2025-09-26 08:18:00,2025-09-26 11:24:00,WTG-18,Gearbox (Multiplicador),703,Bearing vibration high,3.1,Corretiva
1096,2025-09-26 13:37:00,2025-09-26 22:01:00,WTG-27,Pitch System,203,Pitch motor overtemperature,8.4,Corretiva
1097,2025-09-26 19:14:00,2025-09-27 05:20:00,WTG-11,Converter / Electrical,602,IGBT overtemperature,10.1,Preventiva
1098,2025-09-26 20:48:00,2025-09-27 06:42:00,WTG-23,Hydraulic System,405,Valve switching failure,9.9,Corretiva
1099,2025-09-27 10:32:00,2025-09-27 23:26:00,WTG-12,Hydraulic System,405,Valve switching failure,12.9,Corretiva
1100,2025-09-27 17:40:00,2025-09-28 10:40:00,WTG-16,Gearbox (Multiplicador),703,Bearing vibration high,17.0,Corretiva
1101,2025-09-28 01:25:00,2025-09-28 09:49:00,WTG-18,Sensors / Weather,802,Wind vane error,8.4,Preventiva
1102,2025-09-28 01:59:00,2025-09-28 07:35:00,WTG-05,Pitch System,203,Pitch motor overtemperature,5.6,Corretiva
1103,2025-09-28 02:49:00,2025-09-28 05:01:00,WTG-02,Sensors / Weather,804,Ambient temperature out of range,2.2,Corretiva
1104,2025-09-28 05:49:00,2025-09-30 02:01:00,WTG-08,Yaw System,303,Cable twist limit exceeded,44.2,Corretiva
1105,2025-09-28 07:21:00,2025-09-29 09:03:00,WTG-24,Sensors / Weather,803,Ice detection on blades,25.7,Corretiva
1106,2025-09-28 09:28:00,2025-09-28 15:04:00,WTG-05,Yaw System,304,Yaw brake failure,5.6,Preventiva
1107,2025-09-28 11:25:00,2025-09-28 18:07:00,WTG-21,Yaw System,303,Cable twist limit exceeded,6.7,Preventiva
1108,2025-09-28 17:34:00,2025-09-29 05:22:00,WTG-02,Gearbox (Multiplicador),704,Oil filter clogged,11.8,Corretiva
1109,2025-09-28 21:55:00,2025-09-29 02:01:00,WTG-22,Generator,503,Bearing temperature high,4.1,Corretiva
1110,2025-09-29 01:07:00,2025-09-29 05:55:00,WTG-13,Gearbox (Multiplicador),704,Oil filter clogged,4.8,Corretiva
1111,2025-09-29 10:18:00,2025-09-29 18:24:00,WTG-26,Converter / Electrical,604,DC link overvoltage,8.1,Corretiva
1112,2025-09-29 13:45:00,2025-09-29 18:33:00,WTG-06,Pitch System,203,Pitch motor overtemperature,4.8,Preventiva
1113,2025-09-29 16:15:00,2025-09-30 14:45:00,WTG-10,Yaw System,304,Yaw brake failure,22.5,Corretiva
1114,2025-09-29 22:21:00,2025-09-30 02:45:00,WTG-04,Sensors / Weather,804,Ambient temperature out of range,4.4,Corretiva
1115,2025-09-30 01:35:00,2025-09-30 10:47:00,WTG-23,Hydraulic System,405,Valve switching failure,9.2,Preventiva
1116,2025-09-30 02:15:00,2025-09-30 03:39:00,WTG-17,Pitch System,201,Difference between Pitch angles,1.4,Corretiva
1117,2025-09-30 15:48:00,2025-10-01 03:42:00,WTG-26,Sensors / Weather,803,Ice detection on blades,11.9,Corretiva
1118,2025-09-30 18:44:00,2025-09-30 20:02:00,WTG-07,Pitch System,202,Pitch battery fault,1.3,Corretiva
1119,2025-09-30 22:18:00,2025-10-01 08:18:00,WTG-22,Yaw System,302,Yaw motor overload,10.0,Corretiva
1120,2025-10-01 02:43:00,2025-10-02 07:25:00,WTG-21,Sensors / Weather,802,Wind vane error,28.7,Corretiva
1121,2025-10-01 17:05:00,2025-10-01 19:11:00,WTG-17,Generator,503,Bearing temperature high,2.1,Corretiva
1122,2025-10-02 06:15:00,2025-10-02 14:45:00,WTG-10,Converter / Electrical,602,IGBT overtemperature,8.5,Corretiva
1123,2025-10-02 15:02:00,2025-10-02 16:14:00,WTG-26,Yaw System,302,Yaw motor overload,1.2,Corretiva
1124,2025-10-03 09:39:00,2025-10-03 13:03:00,WTG-09,Converter / Electrical,602,IGBT overtemperature,3.4,Corretiva
1125,2025-10-03 17:57:00,2025-10-03 19:45:00,WTG-29,Gearbox (Multiplicador),701,Low oil pressure,1.8,Corretiva
1126,2025-10-03 21:54:00,2025-10-04 02:54:00,WTG-28,Gearbox (Multiplicador),703,Bearing vibration high,5.0,Corretiva
1127,2025-10-04 04:24:00,2025-10-04 04:54:00,WTG-16,Hydraulic System,405,Valve switching failure,0.5,Corretiva
1128,2025-10-04 14:10:00,2025-10-06 04:40:00,WTG-11,Generator,503,Bearing temperature high,38.5,Corretiva
1129,2025-10-04 14:34:00,2025-10-05 18:40:00,WTG-04,Pitch System,201,Difference between Pitch angles,28.1,Corretiva
1130,2025-10-04 14:39:00,2025-10-04 18:51:00,WTG-06,Gearbox (Multiplicador),701,Low oil pressure,4.2,Corretiva
1131,2025-10-04 14:45:00,2025-10-04 18:57:00,WTG-20,Generator,502,Generator cooling failure,4.2,Corretiva
1132,2025-10-04 20:44:00,2025-10-05 10:56:00,WTG-07,Pitch System,201,Difference between Pitch angles,14.2,Corretiva
1133,2025-10-04 21:55:00,2025-10-05 14:31:00,WTG-01,Sensors / Weather,802,Wind vane error,16.6,Corretiva
1134,2025-10-05 02:10:00,2025-10-05 05:28:00,WTG-02,Sensors / Weather,804,Ambient temperature out of range,3.3,Corretiva
1135,2025-10-05 05:26:00,2025-10-05 19:38:00,WTG-12,Gearbox (Multiplicador),705,Gear mesh frequency vibration,14.2,Corretiva
1136,2025-10-05 10:03:00,2025-10-05 12:09:00,WTG-05,Converter / Electrical,605,Grid frequency instability,2.1,Corretiva
1137,2025-10-05 10:37:00,2025-10-05 19:55:00,WTG-07,Pitch System,205,Blade angle asymmetry limit reached,9.3,Corretiva
1138,2025-10-05 14:31:00,2025-10-05 18:49:00,WTG-13,Gearbox (Multiplicador),701,Low oil pressure,4.3,Corretiva
1139,2025-10-05 17:09:00,2025-10-06 00:57:00,WTG-02,Generator,504,Slip ring brush wear limit,7.8,Preventiva
1140,2025-10-05 18:24:00,2025-10-06 06:12:00,WTG-23,Generator,504,Slip ring brush wear limit,11.8,Preventiva
1141,2025-10-05 20:28:00,2025-10-05 22:16:00,WTG-11,Yaw System,305,Yaw inverter fault,1.8,Corretiva
1142,2025-10-06 00:58:00,2025-10-06 05:28:00,WTG-20,Hydraulic System,405,Valve switching failure,4.5,Corretiva
1143,2025-10-06 08:11:00,2025-10-06 19:17:00,WTG-05,Gearbox (Multiplicador),704,Oil filter clogged,11.1,Preventiva
1144,2025-10-06 08:35:00,2025-10-06 12:35:00,WTG-02,Hydraulic System,404,Hydraulic oil low level,4.0,Corretiva
1145,2025-10-06 13:02:00,2025-10-06 14:56:00,WTG-30,Gearbox (Multiplicador),705,Gear mesh frequency vibration,1.9,Corretiva
1146,2025-10-06 21:50:00,2025-10-07 17:38:00,WTG-03,Hydraulic System,402,High hydraulic pressure,19.8,Corretiva
1147,2025-10-07 06:19:00,2025-10-08 02:43:00,WTG-11,Converter / Electrical,605,Grid frequency instability,20.4,Corretiva
1148,2025-10-07 07:09:00,2025-10-07 18:39:00,WTG-20,Generator,502,Generator cooling failure,11.5,Preventiva
1149,2025-10-07 18:38:00,2025-10-08 03:02:00,WTG-01,Yaw System,305,Yaw inverter fault,8.4,Preventiva
1150,2025-10-07 18:48:00,2025-10-07 20:42:00,WTG-20,Gearbox (Multiplicador),705,Gear mesh frequency vibration,1.9,Corretiva
1151,2025-10-09 19:10:00,2025-10-10 00:10:00,WTG-20,Generator,504,Slip ring brush wear limit,5.0,Corretiva
1152,2025-10-09 19:53:00,2025-10-09 21:35:00,WTG-25,Pitch System,202,Pitch battery fault,1.7,Corretiva
1153,2025-10-09 22:27:00,2025-10-10 07:57:00,WTG-02,Gearbox (Multiplicador),701,Low oil pressure,9.5,Corretiva
1154,2025-10-10 01:04:00,2025-10-10 02:16:00,WTG-22,Yaw System,302,Yaw motor overload,1.2,Corretiva
1155,2025-10-10 08:57:00,2025-10-10 16:09:00,WTG-22,Yaw System,303,Cable twist limit exceeded,7.2,Corretiva
1156,2025-10-10 22:38:00,2025-10-11 01:32:00,WTG-11,Hydraulic System,405,Valve switching failure,2.9,Corretiva
1157,2025-10-11 12:13:00,2025-10-12 06:07:00,WTG-14,Hydraulic System,404,Hydraulic oil low level,17.9,Corretiva
1158,2025-10-11 17:57:00,2025-10-11 21:21:00,WTG-23,Gearbox (Multiplicador),702,High oil temperature,3.4,Corretiva
1159,2025-10-12 02:42:00,2025-10-12 09:30:00,WTG-15,Pitch System,203,Pitch motor overtemperature,6.8,Corretiva
1160,2025-10-12 06:36:00,2025-10-12 10:54:00,WTG-23,Pitch System,201,Difference between Pitch angles,4.3,Corretiva
1161,2025-10-13 06:23:00,2025-10-13 07:23:00,WTG-10,Converter / Electrical,603,Converter communication failure,1.0,Corretiva
1162,2025-10-13 16:01:00,2025-10-14 08:31:00,WTG-25,Pitch System,205,Blade angle asymmetry limit reached,16.5,Corretiva
1163,2025-10-13 16:57:00,2025-10-14 04:09:00,WTG-23,Sensors / Weather,801,Anemometer mismatch,11.2,Corretiva
1164,2025-10-14 04:59:00,2025-10-14 14:41:00,WTG-21,Sensors / Weather,804,Ambient temperature out of range,9.7,Preventiva
1165,2025-10-14 13:30:00,2025-10-15 08:24:00,WTG-18,Converter / Electrical,601,Grid voltage out of limits,18.9,Corretiva
1166,2025-10-14 19:23:00,2025-10-15 11:11:00,WTG-23,Converter / Electrical,602,IGBT overtemperature,15.8,Corretiva
1167,2025-10-15 09:58:00,2025-10-15 13:04:00,WTG-15,Generator,504,Slip ring brush wear limit,3.1,Corretiva
1168,2025-10-15 11:48:00,2025-10-15 14:42:00,WTG-14,Gearbox (Multiplicador),704,Oil filter clogged,2.9,Corretiva
1169,2025-10-15 13:07:00,2025-10-15 17:37:00,WTG-14,Hydraulic System,404,Hydraulic oil low level,4.5,Corretiva
1170,2025-10-15 14:02:00,2025-10-15 18:26:00,WTG-28,Hydraulic System,403,Hydraulic pump motor overload,4.4,Corretiva
1171,2025-10-16 00:38:00,2025-10-16 09:44:00,WTG-22,Gearbox (Multiplicador),704,Oil filter clogged,9.1,Corretiva
1172,2025-10-16 03:30:00,2025-10-16 20:42:00,WTG-02,Generator,503,Bearing temperature high,17.2,Corretiva
1173,2025-10-16 08:36:00,2025-10-16 15:42:00,WTG-18,Pitch System,204,Pitch position sensor error,7.1,Corretiva
1174,2025-10-16 11:18:00,2025-10-16 20:42:00,WTG-10,Gearbox (Multiplicador),702,High oil temperature,9.4,Preventiva
1175,2025-10-16 12:31:00,2025-10-16 17:55:00,WTG-25,Converter / Electrical,603,Converter communication failure,5.4,Corretiva
1176,2025-10-16 14:05:00,2025-10-16 18:41:00,WTG-22,Generator,504,Slip ring brush wear limit,4.6,Corretiva
1177,2025-10-16 23:40:00,2025-10-17 03:46:00,WTG-25,Hydraulic System,403,Hydraulic pump motor overload,4.1,Preventiva
1178,2025-10-17 06:39:00,2025-10-17 21:15:00,WTG-15,Hydraulic System,403,Hydraulic pump motor overload,14.6,Corretiva
1179,2025-10-17 08:46:00,2025-10-17 10:22:00,WTG-04,Pitch System,202,Pitch battery fault,1.6,Corretiva
1180,2025-10-17 22:23:00,2025-10-19 01:53:00,WTG-14,Hydraulic System,401,Low hydraulic pressure,27.5,Corretiva
1181,2025-10-18 00:47:00,2025-10-18 02:11:00,WTG-03,Sensors / Weather,801,Anemometer mismatch,1.4,Corretiva
1182,2025-10-18 04:38:00,2025-10-19 09:02:00,WTG-01,Yaw System,302,Yaw motor overload,28.4,Corretiva
1183,2025-10-18 11:17:00,2025-10-18 22:05:00,WTG-15,Converter / Electrical,603,Converter communication failure,10.8,Preventiva
1184,2025-10-18 12:10:00,2025-10-18 23:10:00,WTG-26,Converter / Electrical,602,IGBT overtemperature,11.0,Preventiva
1185,2025-10-19 05:23:00,2025-10-19 10:29:00,WTG-28,Converter / Electrical,605,Grid frequency instability,5.1,Preventiva
1186,2025-10-19 18:14:00,2025-10-20 20:26:00,WTG-08,Yaw System,301,Yaw error,26.2,Corretiva
1187,2025-10-19 20:53:00,2025-10-20 05:35:00,WTG-28,Converter / Electrical,602,IGBT overtemperature,8.7,Preventiva
1188,2025-10-20 08:09:00,2025-10-21 03:27:00,WTG-27,Hydraulic System,404,Hydraulic oil low level,19.3,Corretiva
1189,2025-10-21 01:17:00,2025-10-21 08:05:00,WTG-29,Hydraulic System,403,Hydraulic pump motor overload,6.8,Corretiva
1190,2025-10-21 05:57:00,2025-10-21 08:39:00,WTG-02,Gearbox (Multiplicador),702,High oil temperature,2.7,Corretiva
1191,2025-10-21 16:53:00,2025-10-22 13:35:00,WTG-04,Pitch System,203,Pitch motor overtemperature,20.7,Corretiva
1192,2025-10-22 02:23:00,2025-10-22 04:35:00,WTG-26,Pitch System,205,Blade angle asymmetry limit reached,2.2,Corretiva
1193,2025-10-22 02:57:00,2025-10-22 09:57:00,WTG-12,Generator,503,Bearing temperature high,7.0,Corretiva
1194,2025-10-22 09:30:00,2025-10-22 18:54:00,WTG-17,Sensors / Weather,802,Wind vane error,9.4,Preventiva
1195,2025-10-22 10:06:00,2025-10-22 15:12:00,WTG-23,Converter / Electrical,602,IGBT overtemperature,5.1,Corretiva
1196,2025-10-22 11:45:00,2025-10-22 20:03:00,WTG-02,Hydraulic System,405,Valve switching failure,8.3,Preventiva
1197,2025-10-22 18:22:00,2025-10-22 21:40:00,WTG-24,Hydraulic System,405,Valve switching failure,3.3,Corretiva
1198,2025-10-22 20:57:00,2025-10-24 00:03:00,WTG-07,Generator,502,Generator cooling failure,27.1,Corretiva
1199,2025-10-23 00:47:00,2025-10-23 16:59:00,WTG-30,Gearbox (Multiplicador),702,High oil temperature,16.2,Corretiva
1200,2025-10-23 13:09:00,2025-10-24 00:33:00,WTG-16,Hydraulic System,401,Low hydraulic pressure,11.4,Preventiva
1201,2025-10-23 13:12:00,2025-10-23 19:18:00,WTG-17,Yaw System,303,Cable twist limit exceeded,6.1,Preventiva
1202,2025-10-23 17:11:00,2025-10-23 21:17:00,WTG-14,Converter / Electrical,603,Converter communication failure,4.1,Preventiva
1203,2025-10-23 17:17:00,2025-10-23 23:41:00,WTG-05,Pitch System,202,Pitch battery fault,6.4,Corretiva
1204,2025-10-23 23:00:00,2025-10-24 07:42:00,WTG-20,Gearbox (Multiplicador),701,Low oil pressure,8.7,Corretiva
1205,2025-10-24 06:33:00,2025-10-24 16:09:00,WTG-25,Gearbox (Multiplicador),705,Gear mesh frequency vibration,9.6,Preventiva
1206,2025-10-24 06:48:00,2025-10-24 07:24:00,WTG-09,Hydraulic System,403,Hydraulic pump motor overload,0.6,Corretiva
1207,2025-10-24 13:15:00,2025-10-24 15:45:00,WTG-07,Yaw System,301,Yaw error,2.5,Corretiva
1208,2025-10-25 11:34:00,2025-10-25 21:10:00,WTG-27,Generator,502,Generator cooling failure,9.6,Preventiva
1209,2025-10-25 14:00:00,2025-10-25 19:48:00,WTG-30,Generator,505,Generator overspeed,5.8,Corretiva
1210,2025-10-25 16:50:00,2025-10-25 19:20:00,WTG-24,Pitch System,203,Pitch motor overtemperature,2.5,Corretiva
1211,2025-10-25 17:17:00,2025-10-25 22:47:00,WTG-10,Pitch System,202,Pitch battery fault,5.5,Corretiva
1212,2025-10-25 17:20:00,2025-10-26 05:38:00,WTG-03,Gearbox (Multiplicador),702,High oil temperature,12.3,Corretiva
1213,2025-10-26 05:50:00,2025-10-26 09:02:00,WTG-10,Hydraulic System,403,Hydraulic pump motor overload,3.2,Corretiva
1214,2025-10-26 11:33:00,2025-10-27 04:39:00,WTG-17,Gearbox (Multiplicador),704,Oil filter clogged,17.1,Corretiva
1215,2025-10-26 12:00:00,2025-10-26 19:42:00,WTG-11,Yaw System,301,Yaw error,7.7,Corretiva
1216,2025-10-26 14:28:00,2025-10-26 19:58:00,WTG-21,Yaw System,301,Yaw error,5.5,Preventiva
1217,2025-10-27 03:30:00,2025-10-27 08:18:00,WTG-25,Yaw System,303,Cable twist limit exceeded,4.8,Preventiva
1218,2025-10-27 07:20:00,2025-10-27 14:50:00,WTG-30,Yaw System,301,Yaw error,7.5,Preventiva
1219,2025-10-27 12:29:00,2025-10-27 20:11:00,WTG-10,Hydraulic System,401,Low hydraulic pressure,7.7,Preventiva
1220,2025-10-27 13:27:00,2025-10-27 14:57:00,WTG-17,Gearbox (Multiplicador),702,High oil temperature,1.5,Corretiva
1221,2025-10-28 00:10:00,2025-10-28 01:22:00,WTG-10,Pitch System,205,Blade angle asymmetry limit reached,1.2,Corretiva
1222,2025-10-28 06:18:00,2025-10-28 08:18:00,WTG-02,Sensors / Weather,802,Wind vane error,2.0,Corretiva
1223,2025-10-28 09:20:00,2025-10-28 12:38:00,WTG-10,Sensors / Weather,801,Anemometer mismatch,3.3,Corretiva
1224,2025-10-28 09:21:00,2025-10-28 22:57:00,WTG-03,Gearbox (Multiplicador),705,Gear mesh frequency vibration,13.6,Corretiva
1225,2025-10-28 18:05:00,2025-10-29 14:29:00,WTG-09,Yaw System,303,Cable twist limit exceeded,20.4,Corretiva
1226,2025-10-28 22:07:00,2025-10-31 00:07:00,WTG-23,Converter / Electrical,602,IGBT overtemperature,50.0,Corretiva
1227,2025-10-29 12:36:00,2025-10-29 16:30:00,WTG-08,Sensors / Weather,801,Anemometer mismatch,3.9,Corretiva
1228,2025-10-29 13:55:00,2025-10-29 17:37:00,WTG-05,Yaw System,304,Yaw brake failure,3.7,Corretiva
1229,2025-10-29 16:33:00,2025-10-29 20:21:00,WTG-17,Yaw System,303,Cable twist limit exceeded,3.8,Corretiva
1230,2025-10-29 18:50:00,2025-10-29 20:38:00,WTG-05,Converter / Electrical,605,Grid frequency instability,1.8,Corretiva
1231,2025-10-29 21:23:00,2025-10-30 06:47:00,WTG-07,Pitch System,202,Pitch battery fault,9.4,Corretiva
1232,2025-10-30 07:06:00,2025-10-30 16:48:00,WTG-16,Yaw System,301,Yaw error,9.7,Preventiva
1233,2025-10-30 21:13:00,2025-10-31 13:31:00,WTG-12,Sensors / Weather,802,Wind vane error,16.3,Corretiva
1234,2025-10-30 21:35:00,2025-10-31 00:53:00,WTG-13,Sensors / Weather,802,Wind vane error,3.3,Corretiva
1235,2025-10-31 06:00:00,2025-10-31 22:12:00,WTG-26,Yaw System,303,Cable twist limit exceeded,16.2,Corretiva
1236,2025-10-31 07:07:00,2025-10-31 18:07:00,WTG-23,Yaw System,302,Yaw motor overload,11.0,Corretiva
1237,2025-10-31 11:29:00,2025-10-31 18:17:00,WTG-13,Pitch System,205,Blade angle asymmetry limit reached,6.8,Preventiva
1238,2025-10-31 12:41:00,2025-10-31 15:35:00,WTG-19,Hydraulic System,403,Hydraulic pump motor overload,2.9,Corretiva
1239,2025-10-31 14:10:00,2025-11-01 11:52:00,WTG-08,Gearbox (Multiplicador),705,Gear mesh frequency vibration,21.7,Corretiva
1240,2025-11-01 07:54:00,2025-11-01 09:42:00,WTG-17,Gearbox (Multiplicador),701,Low oil pressure,1.8,Corretiva
1241,2025-11-01 14:18:00,2025-11-02 02:06:00,WTG-03,Sensors / Weather,801,Anemometer mismatch,11.8,Corretiva
1242,2025-11-01 15:30:00,2025-11-02 08:48:00,WTG-12,Gearbox (Multiplicador),704,Oil filter clogged,17.3,Corretiva
1243,2025-11-01 15:44:00,2025-11-01 19:38:00,WTG-29,Converter / Electrical,601,Grid voltage out of limits,3.9,Corretiva
1244,2025-11-01 18:05:00,2025-11-01 19:59:00,WTG-25,Pitch System,202,Pitch battery fault,1.9,Corretiva
1245,2025-11-01 18:33:00,2025-11-02 00:27:00,WTG-08,Gearbox (Multiplicador),705,Gear mesh frequency vibration,5.9,Corretiva
1246,2025-11-01 21:54:00,2025-11-02 04:42:00,WTG-29,Yaw System,304,Yaw brake failure,6.8,Preventiva
1247,2025-11-02 05:49:00,2025-11-02 11:25:00,WTG-25,Sensors / Weather,804,Ambient temperature out of range,5.6,Preventiva
1248,2025-11-02 14:29:00,2025-11-03 13:11:00,WTG-28,Hydraulic System,401,Low hydraulic pressure,22.7,Corretiva
1249,2025-11-03 05:54:00,2025-11-03 16:42:00,WTG-05,Yaw System,305,Yaw inverter fault,10.8,Preventiva
1250,2025-11-04 06:02:00,2025-11-04 12:56:00,WTG-19,Converter / Electrical,602,IGBT overtemperature,6.9,Corretiva
1251,2025-11-04 07:10:00,2025-11-04 09:52:00,WTG-09,Generator,502,Generator cooling failure,2.7,Corretiva
1252,2025-11-04 16:11:00,2025-11-04 21:11:00,WTG-28,Sensors / Weather,801,Anemometer mismatch,5.0,Corretiva
1253,2025-11-05 11:36:00,2025-11-05 14:18:00,WTG-29,Hydraulic System,404,Hydraulic oil low level,2.7,Corretiva
1254,2025-11-05 16:56:00,2025-11-05 17:44:00,WTG-08,Gearbox (Multiplicador),701,Low oil pressure,0.8,Corretiva
1255,2025-11-06 05:01:00,2025-11-06 12:31:00,WTG-06,Pitch System,203,Pitch motor overtemperature,7.5,Corretiva
1256,2025-11-06 07:43:00,2025-11-06 08:43:00,WTG-03,Generator,504,Slip ring brush wear limit,1.0,Corretiva
1257,2025-11-06 08:30:00,2025-11-07 00:54:00,WTG-26,Pitch System,201,Difference between Pitch angles,16.4,Corretiva
1258,2025-11-06 17:20:00,2025-11-07 04:56:00,WTG-25,Hydraulic System,401,Low hydraulic pressure,11.6,Corretiva
1259,2025-11-06 21:24:00,2025-11-06 21:54:00,WTG-03,Converter / Electrical,604,DC link overvoltage,0.5,Corretiva
1260,2025-11-06 23:56:00,2025-11-07 13:26:00,WTG-07,Hydraulic System,405,Valve switching failure,13.5,Corretiva
1261,2025-11-07 04:19:00,2025-11-07 14:49:00,WTG-04,Pitch System,202,Pitch battery fault,10.5,Corretiva
1262,2025-11-07 07:25:00,2025-11-07 14:49:00,WTG-21,Pitch System,204,Pitch position sensor error,7.4,Corretiva
1263,2025-11-07 09:03:00,2025-11-07 17:21:00,WTG-19,Pitch System,203,Pitch motor overtemperature,8.3,Corretiva
1264,2025-11-07 14:39:00,2025-11-08 01:15:00,WTG-13,Converter / Electrical,602,IGBT overtemperature,10.6,Preventiva
1265,2025-11-08 02:10:00,2025-11-08 04:58:00,WTG-04,Gearbox (Multiplicador),704,Oil filter clogged,2.8,Corretiva
1266,2025-11-08 08:30:00,2025-11-08 20:12:00,WTG-16,Hydraulic System,402,High hydraulic pressure,11.7,Corretiva
1267,2025-11-08 08:36:00,2025-11-08 11:12:00,WTG-22,Generator,504,Slip ring brush wear limit,2.6,Corretiva
1268,2025-11-08 13:07:00,2025-11-08 17:49:00,WTG-17,Converter / Electrical,601,Grid voltage out of limits,4.7,Corretiva
1269,2025-11-08 20:03:00,2025-11-09 11:09:00,WTG-02,Pitch System,204,Pitch position sensor error,15.1,Corretiva
1270,2025-11-08 20:27:00,2025-11-09 04:57:00,WTG-29,Sensors / Weather,801,Anemometer mismatch,8.5,Preventiva
1271,2025-11-08 22:49:00,2025-11-08 23:19:00,WTG-25,Gearbox (Multiplicador),704,Oil filter clogged,0.5,Corretiva
1272,2025-11-08 23:37:00,2025-11-09 10:07:00,WTG-12,Generator,503,Bearing temperature high,10.5,Preventiva
1273,2025-11-09 02:51:00,2025-11-09 03:45:00,WTG-09,Yaw System,304,Yaw brake failure,0.9,Corretiva
1274,2025-11-09 19:43:00,2025-11-10 01:13:00,WTG-15,Hydraulic System,401,Low hydraulic pressure,5.5,Corretiva
1275,2025-11-09 21:22:00,2025-11-10 04:22:00,WTG-25,Generator,503,Bearing temperature high,7.0,Corretiva
1276,2025-11-09 21:40:00,2025-11-10 17:40:00,WTG-15,Converter / Electrical,601,Grid voltage out of limits,20.0,Corretiva
1277,2025-11-10 01:46:00,2025-11-10 07:16:00,WTG-18,Generator,501,High temperature winding,5.5,Corretiva
1278,2025-11-10 02:20:00,2025-11-10 05:20:00,WTG-19,Yaw System,305,Yaw inverter fault,3.0,Corretiva
1279,2025-11-10 04:21:00,2025-11-10 15:39:00,WTG-27,Hydraulic System,405,Valve switching failure,11.3,Preventiva
1280,2025-11-10 06:25:00,2025-11-10 06:55:00,WTG-04,Pitch System,202,Pitch battery fault,0.5,Corretiva
1281,2025-11-10 07:16:00,2025-11-12 04:34:00,WTG-11,Pitch System,204,Pitch position sensor error,45.3,Corretiva
1282,2025-11-10 19:04:00,2025-11-10 22:22:00,WTG-29,Pitch System,201,Difference between Pitch angles,3.3,Corretiva
1283,2025-11-11 03:38:00,2025-11-11 06:02:00,WTG-02,Yaw System,303,Cable twist limit exceeded,2.4,Corretiva
1284,2025-11-11 10:19:00,2025-11-12 07:31:00,WTG-04,Sensors / Weather,803,Ice detection on blades,21.2,Corretiva
1285,2025-11-11 13:08:00,2025-11-11 19:50:00,WTG-03,Generator,503,Bearing temperature high,6.7,Corretiva
1286,2025-11-11 19:35:00,2025-11-11 20:41:00,WTG-13,Converter / Electrical,602,IGBT overtemperature,1.1,Corretiva
1287,2025-11-12 06:44:00,2025-11-12 09:26:00,WTG-23,Generator,502,Generator cooling failure,2.7,Corretiva
1288,2025-11-12 18:27:00,2025-11-12 23:03:00,WTG-21,Hydraulic System,402,High hydraulic pressure,4.6,Preventiva
1289,2025-11-13 12:08:00,2025-11-13 20:56:00,WTG-23,Generator,505,Generator overspeed,8.8,Preventiva
1290,2025-11-13 14:50:00,2025-11-13 20:56:00,WTG-07,Sensors / Weather,801,Anemometer mismatch,6.1,Corretiva
1291,2025-11-13 16:30:00,2025-11-13 18:12:00,WTG-16,Generator,503,Bearing temperature high,1.7,Corretiva
1292,2025-11-13 22:36:00,2025-11-14 07:00:00,WTG-06,Hydraulic System,404,Hydraulic oil low level,8.4,Corretiva
1293,2025-11-14 06:17:00,2025-11-14 09:41:00,WTG-27,Converter / Electrical,601,Grid voltage out of limits,3.4,Corretiva
1294,2025-11-14 10:24:00,2025-11-15 02:36:00,WTG-17,Generator,504,Slip ring brush wear limit,16.2,Corretiva
1295,2025-11-14 16:22:00,2025-11-14 22:04:00,WTG-17,Gearbox (Multiplicador),705,Gear mesh frequency vibration,5.7,Corretiva
1296,2025-11-14 17:13:00,2025-11-14 22:07:00,WTG-20,Pitch System,201,Difference between Pitch angles,4.9,Corretiva
1297,2025-11-14 18:43:00,2025-11-15 00:49:00,WTG-17,Gearbox (Multiplicador),703,Bearing vibration high,6.1,Corretiva
1298,2025-11-14 22:40:00,2025-11-15 09:52:00,WTG-02,Sensors / Weather,803,Ice detection on blades,11.2,Corretiva
1299,2025-11-15 02:16:00,2025-11-15 08:04:00,WTG-03,Gearbox (Multiplicador),703,Bearing vibration high,5.8,Corretiva
1300,2025-11-15 05:52:00,2025-11-15 14:22:00,WTG-23,Gearbox (Multiplicador),701,Low oil pressure,8.5,Corretiva
1301,2025-11-16 00:46:00,2025-11-16 07:28:00,WTG-22,Yaw System,302,Yaw motor overload,6.7,Corretiva
1302,2025-11-16 01:53:00,2025-11-16 04:35:00,WTG-17,Generator,504,Slip ring brush wear limit,2.7,Corretiva
