id_parada,data_hora_inicio,data_hora_fim,aerogerador,subsistema,codigo_alarme,descricao_alarme,tempo_parada_horas,tipo_parada
1142,2025-09-29 03:55:00,2025-09-29 17:13:00,WTG-10,Pitch System,202,Pitch battery fault,13.3,TRIP
1143,2025-09-29 09:00:00,2025-10-02 09:00:00,WTG-08,PCM-PROG,001,manual stop_maintenance,72.0,Preventive
1144,2025-09-29 14:25:00,2025-09-30 23:01:00,WTG-08,PCM-CORR,002,manual stop_repair,32.6,Corrective
1145,2025-09-29 17:44:00,2025-09-30 08:44:00,WTG-28,PCM-CORR,002,manual stop_repair,15.0,Corrective
1146,2025-09-29 21:34:00,2025-09-30 20:22:00,WTG-19,Sensors,802,Wind vane error,22.8,TRIP
1147,2025-09-29 23:20:00,2025-10-01 02:20:00,WTG-26,PCM-CORR,002,manual stop_repair,27.0,Corrective
1148,2025-09-30 03:32:00,2025-10-01 01:56:00,WTG-27,Sensors,803,Ice detection on blades,22.4,TRIP
1149,2025-09-30 05:07:00,2025-09-30 06:37:00,WTG-19,Sensors,802,Wind vane error,1.5,TRIP
1150,2025-09-30 08:35:00,2025-09-30 14:23:00,WTG-13,Electrical,604,DC link overvoltage,5.8,TRIP
1151,2025-09-30 12:18:00,2025-09-30 12:54:00,WTG-12,Sensors,803,Ice detection on blades,0.6,TRIP
1152,2025-09-30 20:14:00,2025-10-01 16:56:00,WTG-14,Gearbox,703,Bearing vibration high,20.7,TRIP
1153,2025-10-01 06:05:00,2025-10-01 20:05:00,WTG-10,Hydraulic System,405,Valve switching failure,14.0,TRIP
1154,2025-10-01 07:36:00,2025-10-01 23:48:00,WTG-05,Hydraulic System,405,Valve switching failure,16.2,TRIP
1155,2025-10-01 07:46:00,2025-10-01 18:16:00,WTG-08,Yaw System,305,Yaw inverter fault,10.5,TRIP
1156,2025-10-01 10:31:00,2025-10-01 11:19:00,WTG-05,Sensors,804,Ambient temperature out of range,0.8,TRIP
1157,2025-10-01 19:27:00,2025-10-02 06:27:00,WTG-19,Sensors,802,Wind vane error,11.0,TRIP
1158,2025-10-01 20:11:00,2025-10-01 22:11:00,WTG-01,Hydraulic System,402,High hydraulic pressure,2.0,TRIP
1159,2025-10-01 20:23:00,2025-10-02 13:47:00,WTG-12,Yaw System,301,Yaw error,17.4,TRIP
1160,2025-10-01 21:00:00,2025-10-02 21:24:00,WTG-04,Hydraulic System,402,High hydraulic pressure,24.4,TRIP
1161,2025-10-02 05:17:00,2025-10-02 18:11:00,WTG-01,Electrical,604,DC link overvoltage,12.9,TRIP
1162,2025-10-02 16:28:00,2025-10-03 20:10:00,WTG-11,PCM-CORR,002,manual stop_repair,27.7,Corrective
1163,2025-10-03 03:13:00,2025-10-03 17:55:00,WTG-12,Pitch System,204,Pitch position sensor error,14.7,TRIP
1164,2025-10-03 09:00:00,2025-10-06 09:00:00,WTG-15,PCM-PROG,001,manual stop_maintenance,72.0,Preventive
1165,2025-10-03 09:49:00,2025-10-03 10:19:00,WTG-18,Gearbox,705,Gear mesh frequency vibration,0.5,TRIP
1166,2025-10-03 19:41:00,2025-10-04 04:11:00,WTG-18,PCM-CORR,002,manual stop_repair,8.5,Corrective
1167,2025-10-04 08:53:00,2025-10-04 09:53:00,WTG-29,Pitch System,204,Pitch position sensor error,1.0,TRIP
1168,2025-10-04 22:45:00,2025-10-05 04:33:00,WTG-20,Yaw System,303,Cable twist limit exceeded,5.8,TRIP
1169,2025-10-05 18:01:00,2025-10-05 22:01:00,WTG-09,Gearbox,701,Low oil pressure,4.0,TRIP
1170,2025-10-05 18:31:00,2025-10-06 02:49:00,WTG-25,Hydraulic System,405,Valve switching failure,8.3,TRIP
1171,2025-10-05 20:46:00,2025-10-08 05:10:00,WTG-29,Yaw System,301,Yaw error,56.4,TRIP
1172,2025-10-06 01:34:00,2025-10-07 04:16:00,WTG-14,Hydraulic System,401,Low hydraulic pressure,26.7,TRIP
1173,2025-10-06 03:53:00,2025-10-07 14:17:00,WTG-19,PCM-CORR,002,manual stop_repair,34.4,Corrective
1174,2025-10-06 03:53:00,2025-10-06 11:11:00,WTG-17,Yaw System,302,Yaw motor overload,7.3,TRIP
1175,2025-10-06 04:22:00,2025-10-06 13:16:00,WTG-25,PCM-CORR,002,manual stop_repair,8.9,Corrective
1176,2025-10-06 05:49:00,2025-10-07 08:31:00,WTG-13,PCM-CORR,002,manual stop_repair,26.7,Corrective
1177,2025-10-06 08:00:00,2025-10-09 08:00:00,WTG-28,PCM-PROG,001,manual stop_maintenance,72.0,Preventive
1178,2025-10-06 23:26:00,2025-10-07 00:38:00,WTG-07,Sensors,803,Ice detection on blades,1.2,TRIP
1179,2025-10-07 01:47:00,2025-10-07 04:23:00,WTG-03,Electrical,605,Grid frequency instability,2.6,TRIP
1180,2025-10-07 07:00:00,2025-10-10 07:00:00,WTG-17,PCM-PROG,001,manual stop_maintenance,72.0,Preventive
1181,2025-10-07 17:24:00,2025-10-08 06:36:00,WTG-28,Yaw System,301,Yaw error,13.2,TRIP
1182,2025-10-07 21:48:00,2025-10-08 12:42:00,WTG-25,PCM-CORR,002,manual stop_repair,14.9,Corrective
1183,2025-10-08 01:29:00,2025-10-08 11:35:00,WTG-29,Gearbox,705,Gear mesh frequency vibration,10.1,TRIP
1184,2025-10-08 18:52:00,2025-10-09 16:28:00,WTG-04,PCM-CORR,002,manual stop_repair,21.6,Corrective
1185,2025-10-09 04:50:00,2025-10-10 11:02:00,WTG-12,PCM-CORR,002,manual stop_repair,30.2,Corrective
1186,2025-10-09 08:01:00,2025-10-09 19:31:00,WTG-04,PCM-CORR,002,manual stop_repair,11.5,Corrective
1187,2025-10-09 11:36:00,2025-10-09 14:30:00,WTG-19,Electrical,604,DC link overvoltage,2.9,TRIP
1188,2025-10-09 12:19:00,2025-10-10 13:55:00,WTG-11,Yaw System,302,Yaw motor overload,25.6,TRIP
1189,2025-10-09 14:22:00,2025-10-10 05:28:00,WTG-20,PCM-CORR,002,manual stop_repair,15.1,Corrective
1190,2025-10-09 15:33:00,2025-10-10 08:15:00,WTG-24,Hydraulic System,404,Hydraulic oil low level,16.7,TRIP
1191,2025-10-09 15:42:00,2025-10-09 18:18:00,WTG-13,Hydraulic System,402,High hydraulic pressure,2.6,TRIP
1192,2025-10-09 18:51:00,2025-10-10 03:51:00,WTG-16,Yaw System,302,Yaw motor overload,9.0,TRIP
1193,2025-10-09 23:52:00,2025-10-10 00:28:00,WTG-21,Pitch System,205,Blade angle asymmetry limit reached,0.6,TRIP
1194,2025-10-10 02:57:00,2025-10-10 06:51:00,WTG-11,Hydraulic System,403,Hydraulic pump motor overload,3.9,TRIP
1195,2025-10-10 04:12:00,2025-10-10 08:30:00,WTG-28,Yaw System,304,Yaw brake failure,4.3,TRIP
1196,2025-10-10 06:51:00,2025-10-10 18:09:00,WTG-28,Hydraulic System,403,Hydraulic pump motor overload,11.3,TRIP
1197,2025-10-10 10:48:00,2025-10-10 12:00:00,WTG-15,Gearbox,701,Low oil pressure,1.2,TRIP
1198,2025-10-10 17:47:00,2025-10-11 05:41:00,WTG-14,Sensors,803,Ice detection on blades,11.9,TRIP
1199,2025-10-10 21:34:00,2025-10-11 04:40:00,WTG-12,Pitch System,203,Pitch motor overtemperature,7.1,TRIP
1200,2025-10-11 02:11:00,2025-10-11 09:41:00,WTG-12,Yaw System,303,Cable twist limit exceeded,7.5,TRIP
1201,2025-10-11 06:24:00,2025-10-11 17:06:00,WTG-22,Hydraulic System,403,Hydraulic pump motor overload,10.7,TRIP
1202,2025-10-11 08:00:00,2025-10-14 08:00:00,WTG-05,PCM-PROG,001,manual stop_maintenance,72.0,Preventive
1203,2025-10-11 17:05:00,2025-10-11 22:29:00,WTG-13,Electrical,605,Grid frequency instability,5.4,TRIP
1204,2025-10-11 19:02:00,2025-10-12 07:20:00,WTG-27,Yaw System,303,Cable twist limit exceeded,12.3,TRIP
1205,2025-10-11 20:24:00,2025-10-13 03:18:00,WTG-20,PCM-CORR,002,manual stop_repair,30.9,Corrective
1206,2025-10-12 00:22:00,2025-10-12 04:28:00,WTG-09,Sensors,802,Wind vane error,4.1,TRIP
1207,2025-10-12 13:13:00,2025-10-14 00:43:00,WTG-28,PCM-CORR,002,manual stop_repair,35.5,Corrective
1208,2025-10-12 14:10:00,2025-10-12 15:16:00,WTG-22,Yaw System,301,Yaw error,1.1,TRIP
1209,2025-10-12 15:11:00,2025-10-14 00:53:00,WTG-14,PCM-CORR,002,manual stop_repair,33.7,Corrective
1210,2025-10-12 23:39:00,2025-10-13 02:21:00,WTG-24,Yaw System,301,Yaw error,2.7,TRIP
1211,2025-10-13 00:53:00,2025-10-13 04:59:00,WTG-29,Hydraulic System,401,Low hydraulic pressure,4.1,TRIP
1212,2025-10-13 02:28:00,2025-10-13 05:58:00,WTG-04,Yaw System,302,Yaw motor overload,3.5,TRIP
1213,2025-10-13 07:00:00,2025-10-16 07:00:00,WTG-19,PCM-PROG,001,manual stop_maintenance,72.0,Preventive
1214,2025-10-13 07:09:00,2025-10-14 10:45:00,WTG-02,Sensors,803,Ice detection on blades,27.6,TRIP
1215,2025-10-13 15:57:00,2025-10-14 11:15:00,WTG-20,PCM-CORR,002,manual stop_repair,19.3,Corrective
1216,2025-10-13 22:01:00,2025-10-14 13:19:00,WTG-11,Sensors,803,Ice detection on blades,15.3,TRIP
1217,2025-10-14 13:13:00,2025-10-14 14:25:00,WTG-07,Yaw System,304,Yaw brake failure,1.2,TRIP
1218,2025-10-15 09:02:00,2025-10-16 09:02:00,WTG-28,Electrical,605,Grid frequency instability,24.0,TRIP
1219,2025-10-15 16:51:00,2025-10-16 16:09:00,WTG-23,PCM-CORR,002,manual stop_repair,23.3,Corrective
1220,2025-10-15 18:20:00,2025-10-16 13:32:00,WTG-30,Yaw System,301,Yaw error,19.2,TRIP
1221,2025-10-16 02:28:00,2025-10-16 11:58:00,WTG-22,Sensors,803,Ice detection on blades,9.5,TRIP
1222,2025-10-16 07:43:00,2025-10-16 08:43:00,WTG-03,Electrical,603,Converter communication failure,1.0,TRIP
1223,2025-10-16 13:34:00,2025-10-16 20:28:00,WTG-25,Pitch System,202,Pitch battery fault,6.9,TRIP
1224,2025-10-16 20:29:00,2025-10-16 22:23:00,WTG-16,Hydraulic System,405,Valve switching failure,1.9,TRIP
1225,2025-10-17 09:00:00,2025-10-20 09:00:00,WTG-03,PCM-PROG,001,manual stop_maintenance,72.0,Preventive
1226,2025-10-17 16:07:00,2025-10-18 00:25:00,WTG-09,Sensors,804,Ambient temperature out of range,8.3,TRIP
1227,2025-10-17 20:41:00,2025-10-18 07:35:00,WTG-21,Pitch System,203,Pitch motor overtemperature,10.9,TRIP
1228,2025-10-17 23:59:00,2025-10-18 02:53:00,WTG-05,Gearbox,704,Oil filter clogged,2.9,TRIP
1229,2025-10-18 01:33:00,2025-10-18 02:57:00,WTG-22,Electrical,603,Converter communication failure,1.4,TRIP
1230,2025-10-18 02:15:00,2025-10-18 11:39:00,WTG-05,Pitch System,204,Pitch position sensor error,9.4,TRIP
1231,2025-10-18 09:12:00,2025-10-18 17:54:00,WTG-13,Pitch System,204,Pitch position sensor error,8.7,TRIP
1232,2025-10-18 17:03:00,2025-10-19 02:33:00,WTG-23,Yaw System,304,Yaw brake failure,9.5,TRIP
1233,2025-10-18 18:21:00,2025-10-19 00:33:00,WTG-07,Gearbox,701,Low oil pressure,6.2,TRIP
1234,2025-10-18 19:15:00,2025-10-18 20:15:00,WTG-01,Sensors,803,Ice detection on blades,1.0,TRIP
1235,2025-10-19 00:41:00,2025-10-19 05:41:00,WTG-29,Generator,503,Bearing temperature high,5.0,TRIP
1236,2025-10-19 10:50:00,2025-10-19 16:50:00,WTG-28,Gearbox,701,Low oil pressure,6.0,TRIP
1237,2025-10-19 14:22:00,2025-10-19 17:46:00,WTG-22,Electrical,604,DC link overvoltage,3.4,TRIP
1238,2025-10-19 15:15:00,2025-10-19 18:27:00,WTG-30,Hydraulic System,401,Low hydraulic pressure,3.2,TRIP
1239,2025-10-19 15:52:00,2025-10-19 21:22:00,WTG-02,Hydraulic System,405,Valve switching failure,5.5,TRIP
1240,2025-10-20 00:31:00,2025-10-20 01:43:00,WTG-03,Pitch System,203,Pitch motor overtemperature,1.2,TRIP
1241,2025-10-20 02:31:00,2025-10-20 08:07:00,WTG-21,Yaw System,303,Cable twist limit exceeded,5.6,TRIP
1242,2025-10-21 08:55:00,2025-10-21 21:07:00,WTG-18,PCM-CORR,002,manual stop_repair,12.2,Corrective
1243,2025-10-21 18:25:00,2025-10-22 01:25:00,WTG-21,Sensors,801,Anemometer mismatch,7.0,TRIP
1244,2025-10-22 05:11:00,2025-10-22 05:47:00,WTG-08,Generator,503,Bearing temperature high,0.6,TRIP
1245,2025-10-22 07:24:00,2025-10-22 22:42:00,WTG-28,PCM-CORR,002,manual stop_repair,15.3,Corrective
1246,2025-10-22 10:54:00,2025-10-22 13:00:00,WTG-20,Hydraulic System,403,Hydraulic pump motor overload,2.1,TRIP
1247,2025-10-22 11:54:00,2025-10-23 09:12:00,WTG-19,Pitch System,202,Pitch battery fault,21.3,TRIP
1248,2025-10-22 16:51:00,2025-10-22 19:51:00,WTG-12,Gearbox,701,Low oil pressure,3.0,TRIP
1249,2025-10-22 20:37:00,2025-10-23 05:25:00,WTG-03,Sensors,802,Wind vane error,8.8,TRIP
1250,2025-10-23 00:49:00,2025-10-23 02:49:00,WTG-29,Yaw System,305,Yaw inverter fault,2.0,TRIP
1251,2025-10-23 08:10:00,2025-10-23 09:10:00,WTG-03,Pitch System,204,Pitch position sensor error,1.0,TRIP
1252,2025-10-24 09:14:00,2025-10-24 18:08:00,WTG-19,Hydraulic System,404,Hydraulic oil low level,8.9,TRIP
1253,2025-10-24 09:45:00,2025-10-24 11:33:00,WTG-22,Sensors,802,Wind vane error,1.8,TRIP
1254,2025-10-24 19:41:00,2025-10-25 00:05:00,WTG-26,Hydraulic System,402,High hydraulic pressure,4.4,TRIP
1255,2025-10-24 23:13:00,2025-10-25 11:25:00,WTG-17,PCM-CORR,002,manual stop_repair,12.2,Corrective
1256,2025-10-25 02:42:00,2025-10-25 21:24:00,WTG-04,Electrical,603,Converter communication failure,18.7,TRIP
1257,2025-10-25 04:04:00,2025-10-25 12:52:00,WTG-14,Hydraulic System,401,Low hydraulic pressure,8.8,TRIP
1258,2025-10-25 15:59:00,2025-10-26 04:17:00,WTG-26,Gearbox,705,Gear mesh frequency vibration,12.3,TRIP
1259,2025-10-26 09:45:00,2025-10-26 15:27:00,WTG-27,Gearbox,705,Gear mesh frequency vibration,5.7,TRIP
1260,2025-10-26 17:07:00,2025-10-26 22:13:00,WTG-17,Yaw System,301,Yaw error,5.1,TRIP
1261,2025-10-27 00:14:00,2025-10-27 16:20:00,WTG-18,PCM-CORR,002,manual stop_repair,16.1,Corrective
1262,2025-10-27 01:42:00,2025-10-27 02:18:00,WTG-21,Generator,505,Generator overspeed,0.6,TRIP
1263,2025-10-27 07:18:00,2025-10-27 12:42:00,WTG-11,Hydraulic System,402,High hydraulic pressure,5.4,TRIP
1264,2025-10-27 15:48:00,2025-10-27 23:00:00,WTG-12,Yaw System,305,Yaw inverter fault,7.2,TRIP
1265,2025-10-28 08:45:00,2025-10-29 00:57:00,WTG-19,Yaw System,304,Yaw brake failure,16.2,TRIP
1266,2025-10-28 11:26:00,2025-10-28 12:08:00,WTG-01,Hydraulic System,403,Hydraulic pump motor overload,0.7,TRIP
1267,2025-10-28 13:03:00,2025-10-28 23:33:00,WTG-08,Electrical,601,Grid voltage out of limits,10.5,TRIP
1268,2025-10-29 02:28:00,2025-10-30 08:58:00,WTG-01,PCM-CORR,002,manual stop_repair,30.5,Corrective
1269,2025-10-29 15:38:00,2025-10-30 01:56:00,WTG-19,Hydraulic System,401,Low hydraulic pressure,10.3,TRIP
1270,2025-10-29 16:28:00,2025-10-29 21:58:00,WTG-12,Electrical,602,IGBT overtemperature,5.5,TRIP
1271,2025-10-29 19:35:00,2025-10-30 04:29:00,WTG-07,Gearbox,703,Bearing vibration high,8.9,TRIP
1272,2025-10-29 21:41:00,2025-10-30 11:29:00,WTG-08,Gearbox,704,Oil filter clogged,13.8,TRIP
1273,2025-10-30 08:21:00,2025-10-30 12:21:00,WTG-01,Gearbox,701,Low oil pressure,4.0,TRIP
1274,2025-10-30 08:40:00,2025-10-30 18:22:00,WTG-06,Pitch System,202,Pitch battery fault,9.7,TRIP
1275,2025-10-30 10:53:00,2025-10-30 14:35:00,WTG-17,Yaw System,304,Yaw brake failure,3.7,TRIP
1276,2025-10-30 15:05:00,2025-10-30 22:53:00,WTG-06,Gearbox,702,High oil temperature,7.8,TRIP
1277,2025-10-30 18:56:00,2025-10-30 19:38:00,WTG-24,Hydraulic System,401,Low hydraulic pressure,0.7,TRIP
1278,2025-10-30 21:00:00,2025-10-31 11:36:00,WTG-25,Sensors,801,Anemometer mismatch,14.6,TRIP
1279,2025-10-30 23:27:00,2025-10-31 04:03:00,WTG-07,Sensors,801,Anemometer mismatch,4.6,TRIP
1280,2025-10-31 22:09:00,2025-11-01 13:21:00,WTG-30,Electrical,603,Converter communication failure,15.2,TRIP
1281,2025-11-01 01:46:00,2025-11-01 21:58:00,WTG-20,PCM-CORR,002,manual stop_repair,20.2,Corrective
1282,2025-11-01 04:43:00,2025-11-01 22:49:00,WTG-10,Hydraulic System,405,Valve switching failure,18.1,TRIP
1283,2025-11-01 05:21:00,2025-11-01 12:21:00,WTG-12,Pitch System,201,Difference between Pitch angles,7.0,TRIP
1284,2025-11-01 05:45:00,2025-11-02 08:03:00,WTG-18,Pitch System,201,Difference between Pitch angles,26.3,TRIP
1285,2025-11-01 14:48:00,2025-11-01 18:24:00,WTG-07,PCM-CORR,002,manual stop_repair,3.6,Corrective
1286,2025-11-02 01:07:00,2025-11-02 02:25:00,WTG-09,Gearbox,703,Bearing vibration high,1.3,TRIP
1287,2025-11-02 10:10:00,2025-11-03 15:04:00,WTG-28,PCM-CORR,002,manual stop_repair,28.9,Corrective
1288,2025-11-02 18:34:00,2025-11-02 20:10:00,WTG-03,Gearbox,702,High oil temperature,1.6,TRIP
1289,2025-11-02 18:37:00,2025-11-03 06:49:00,WTG-28,Sensors,801,Anemometer mismatch,12.2,TRIP
1290,2025-11-03 10:51:00,2025-11-04 10:33:00,WTG-04,Electrical,602,IGBT overtemperature,23.7,TRIP
1291,2025-11-03 16:51:00,2025-11-04 03:45:00,WTG-12,Generator,502,Generator cooling failure,10.9,TRIP
1292,2025-11-03 18:36:00,2025-11-04 01:18:00,WTG-20,Yaw System,304,Yaw brake failure,6.7,TRIP
1293,2025-11-03 18:54:00,2025-11-03 20:00:00,WTG-12,Pitch System,201,Difference between Pitch angles,1.1,TRIP
1294,2025-11-03 21:59:00,2025-11-04 01:23:00,WTG-01,PCM-CORR,002,manual stop_repair,3.4,Corrective
1295,2025-11-04 02:42:00,2025-11-04 05:36:00,WTG-26,Gearbox,701,Low oil pressure,2.9,TRIP
1296,2025-11-04 15:51:00,2025-11-04 16:51:00,WTG-10,Pitch System,205,Blade angle asymmetry limit reached,1.0,TRIP
1297,2025-11-05 12:47:00,2025-11-06 07:23:00,WTG-14,PCM-CORR,002,manual stop_repair,18.6,Corrective
1298,2025-11-05 17:50:00,2025-11-05 19:02:00,WTG-15,Yaw System,305,Yaw inverter fault,1.2,TRIP
1299,2025-11-05 19:48:00,2025-11-05 22:48:00,WTG-12,Yaw System,301,Yaw error,3.0,TRIP
1300,2025-11-06 03:03:00,2025-11-06 10:39:00,WTG-24,Yaw System,301,Yaw error,7.6,TRIP
1301,2025-11-06 03:41:00,2025-11-06 05:53:00,WTG-01,Yaw System,303,Cable twist limit exceeded,2.2,TRIP
1302,2025-11-06 07:00:00,2025-11-09 07:00:00,WTG-21,PCM-PROG,001,manual stop_maintenance,72.0,Preventive
1303,2025-11-06 13:40:00,2025-11-07 14:52:00,WTG-01,PCM-CORR,002,manual stop_repair,25.2,Corrective
1304,2025-11-06 21:12:00,2025-11-08 08:48:00,WTG-16,Hydraulic System,402,High hydraulic pressure,35.6,TRIP
1305,2025-11-07 00:02:00,2025-11-07 17:32:00,WTG-28,PCM-CORR,002,manual stop_repair,17.5,Corrective
1306,2025-11-07 00:24:00,2025-11-07 11:30:00,WTG-28,Electrical,605,Grid frequency instability,11.1,TRIP
1307,2025-11-07 03:31:00,2025-11-07 04:49:00,WTG-12,Yaw System,302,Yaw motor overload,1.3,TRIP
1308,2025-11-07 05:43:00,2025-11-07 11:31:00,WTG-01,Yaw System,304,Yaw brake failure,5.8,TRIP
1309,2025-11-07 08:00:00,2025-11-07 14:36:00,WTG-27,Yaw System,304,Yaw brake failure,6.6,TRIP
1310,2025-11-07 12:09:00,2025-11-07 14:27:00,WTG-15,Gearbox,704,Oil filter clogged,2.3,TRIP
1311,2025-11-07 19:20:00,2025-11-08 03:32:00,WTG-27,Hydraulic System,405,Valve switching failure,8.2,TRIP
1312,2025-11-07 22:54:00,2025-11-08 02:18:00,WTG-18,Hydraulic System,404,Hydraulic oil low level,3.4,TRIP
1313,2025-11-08 04:12:00,2025-11-08 07:42:00,WTG-25,Gearbox,704,Oil filter clogged,3.5,TRIP
1314,2025-11-09 00:35:00,2025-11-09 14:05:00,WTG-23,Hydraulic System,401,Low hydraulic pressure,13.5,TRIP
1315,2025-11-09 10:14:00,2025-11-09 10:50:00,WTG-08,Yaw System,301,Yaw error,0.6,TRIP
1316,2025-11-10 00:10:00,2025-11-10 03:40:00,WTG-28,Yaw System,305,Yaw inverter fault,3.5,TRIP
1317,2025-11-10 03:44:00,2025-11-12 05:26:00,WTG-20,Electrical,605,Grid frequency instability,49.7,TRIP
1318,2025-11-10 04:07:00,2025-11-11 11:25:00,WTG-24,PCM-CORR,002,manual stop_repair,31.3,Corrective
1319,2025-11-10 08:00:00,2025-11-13 08:00:00,WTG-27,PCM-PROG,001,manual stop_maintenance,72.0,Preventive
1320,2025-11-10 08:16:00,2025-11-10 11:52:00,WTG-18,Electrical,604,DC link overvoltage,3.6,TRIP
1321,2025-11-10 12:12:00,2025-11-10 18:42:00,WTG-22,Hydraulic System,401,Low hydraulic pressure,6.5,TRIP
1322,2025-11-10 17:12:00,2025-11-10 22:18:00,WTG-04,Pitch System,204,Pitch position sensor error,5.1,TRIP
1323,2025-11-10 18:32:00,2025-11-10 19:08:00,WTG-01,Generator,501,High temperature winding,0.6,TRIP
1324,2025-11-11 07:26:00,2025-11-12 11:02:00,WTG-12,Generator,503,Bearing temperature high,27.6,TRIP
1325,2025-11-11 17:49:00,2025-11-12 17:13:00,WTG-07,Yaw System,302,Yaw motor overload,23.4,TRIP
1326,2025-11-12 01:00:00,2025-11-12 02:24:00,WTG-01,Pitch System,202,Pitch battery fault,1.4,TRIP
1327,2025-11-12 01:39:00,2025-11-12 07:57:00,WTG-25,Pitch System,205,Blade angle asymmetry limit reached,6.3,TRIP
1328,2025-11-13 07:15:00,2025-11-13 09:57:00,WTG-27,Sensors,802,Wind vane error,2.7,TRIP
1329,2025-11-13 09:06:00,2025-11-13 10:42:00,WTG-27,Generator,505,Generator overspeed,1.6,TRIP
1330,2025-11-13 10:57:00,2025-11-14 05:21:00,WTG-04,Sensors,803,Ice detection on blades,18.4,TRIP
1331,2025-11-13 15:54:00,2025-11-14 02:18:00,WTG-07,Sensors,803,Ice detection on blades,10.4,TRIP
1332,2025-11-13 21:25:00,2025-11-14 08:07:00,WTG-16,PCM-CORR,002,manual stop_repair,10.7,Corrective
1333,2025-11-14 05:55:00,2025-11-14 15:19:00,WTG-16,Generator,501,High temperature winding,9.4,TRIP
1334,2025-11-14 06:31:00,2025-11-14 13:25:00,WTG-26,Pitch System,201,Difference between Pitch angles,6.9,TRIP
1335,2025-11-14 07:00:00,2025-11-17 07:00:00,WTG-09,PCM-PROG,001,manual stop_maintenance,72.0,Preventive
1336,2025-11-14 07:00:00,2025-11-17 07:00:00,WTG-30,PCM-PROG,001,manual stop_maintenance,72.0,Preventive
1337,2025-11-14 11:53:00,2025-11-14 13:59:00,WTG-20,Hydraulic System,403,Hydraulic pump motor overload,2.1,TRIP
1338,2025-11-14 21:37:00,2025-11-16 06:25:00,WTG-30,PCM-CORR,002,manual stop_repair,32.8,Corrective
1339,2025-11-15 00:01:00,2025-11-15 05:55:00,WTG-14,Yaw System,304,Yaw brake failure,5.9,TRIP
1340,2025-11-15 02:56:00,2025-11-15 04:14:00,WTG-09,Pitch System,204,Pitch position sensor error,1.3,TRIP
1341,2025-11-15 04:28:00,2025-11-15 16:40:00,WTG-10,Electrical,604,DC link overvoltage,12.2,TRIP
1342,2025-11-15 05:09:00,2025-11-15 20:09:00,WTG-28,PCM-CORR,002,manual stop_repair,15.0,Corrective
1343,2025-11-15 08:00:00,2025-11-18 08:00:00,WTG-16,PCM-PROG,001,manual stop_maintenance,72.0,Preventive
1344,2025-11-15 12:28:00,2025-11-15 23:34:00,WTG-04,Hydraulic System,403,Hydraulic pump motor overload,11.1,TRIP
1345,2025-11-15 12:36:00,2025-11-16 01:00:00,WTG-19,Hydraulic System,401,Low hydraulic pressure,12.4,TRIP
1346,2025-11-15 21:24:00,2025-11-15 23:36:00,WTG-02,Generator,502,Generator cooling failure,2.2,TRIP
1347,2025-11-16 04:44:00,2025-11-16 12:38:00,WTG-10,Generator,501,High temperature winding,7.9,TRIP
1348,2025-11-16 13:09:00,2025-11-17 03:15:00,WTG-06,Pitch System,202,Pitch battery fault,14.1,TRIP
1349,2025-11-16 14:43:00,2025-11-16 20:07:00,WTG-02,Gearbox,702,High oil temperature,5.4,TRIP
1350,2025-11-16 16:29:00,2025-11-16 23:41:00,WTG-08,Gearbox,702,High oil temperature,7.2,TRIP
1351,2025-11-17 08:39:00,2025-11-17 22:39:00,WTG-10,Sensors,802,Wind vane error,14.0,TRIP
1352,2025-11-18 02:30:00,2025-11-18 22:42:00,WTG-09,Yaw System,301,Yaw error,20.2,TRIP
1353,2025-11-18 14:38:00,2025-11-18 16:14:00,WTG-21,Sensors,803,Ice detection on blades,1.6,TRIP
1354,2025-11-18 20:10:00,2025-11-19 07:40:00,WTG-08,PCM-CORR,002,manual stop_repair,11.5,Corrective
1355,2025-11-18 21:55:00,2025-11-20 05:31:00,WTG-24,PCM-CORR,002,manual stop_repair,31.6,Corrective
1356,2025-11-18 23:35:00,2025-11-19 01:47:00,WTG-15,PCM-CORR,002,manual stop_repair,2.2,Corrective
1357,2025-11-19 04:34:00,2025-11-19 09:28:00,WTG-17,Pitch System,205,Blade angle asymmetry limit reached,4.9,TRIP
1358,2025-11-19 06:21:00,2025-11-19 19:15:00,WTG-03,Sensors,801,Anemometer mismatch,12.9,TRIP
1359,2025-11-19 08:00:00,2025-11-22 08:00:00,WTG-12,PCM-PROG,001,manual stop_maintenance,72.0,Preventive
1360,2025-11-19 10:06:00,2025-11-19 17:42:00,WTG-19,Yaw System,302,Yaw motor overload,7.6,TRIP
1361,2025-11-19 13:48:00,2025-11-19 18:48:00,WTG-07,Electrical,605,Grid frequency instability,5.0,TRIP
1362,2025-11-19 17:17:00,2025-11-20 15:35:00,WTG-08,PCM-CORR,002,manual stop_repair,22.3,Corrective
1363,2025-11-19 18:32:00,2025-11-20 02:08:00,WTG-25,Generator,504,Slip ring brush wear limit,7.6,TRIP
1364,2025-11-20 03:48:00,2025-11-20 04:30:00,WTG-19,Electrical,603,Converter communication failure,0.7,TRIP
1365,2025-11-20 08:00:00,2025-11-23 08:00:00,WTG-23,PCM-PROG,001,manual stop_maintenance,72.0,Preventive
1366,2025-11-21 04:06:00,2025-11-21 10:06:00,WTG-25,Sensors,801,Anemometer mismatch,6.0,TRIP
